在google输入“故事”，有113000000条结果，但输入“结局”，只有44900000条结果。 可见，并不是每个故事，都有结局。 我在这里:http://t.cn/zlnpLfu,0
你永远不能拥有太多的天空。你可以在天空下睡去，醒来又沉醉。在你忧伤的时候，天空会给你安慰。可是忧伤太多，天空不够，蝴蝶也不够，花儿也不够。大多数美的东西都不够。于是，我们取我们所能取，好好地享用。,0
诺基亚Asha 501评测：610元的廉价智能机 http://t.cn/zQP0VFy,0
昨天朋友网上看中件衣服，刚要下单。我提醒她，可别二，淘宝上的商品，都有折扣。只要注册返利网，通过他们搜索再去淘宝购买，一般90元衣服，70元就能搞定，最高优惠35%。朋友试了下，省了十几块。今天刚到的行头，感觉很帅气耶！经常用淘宝的姐妹，一定用得上。注册地址:  http://t.cn/zQ4zTBb,1
新年新气象，春节版微博iPhone客户端好喜庆！新版特性:1.新增精美新年主题;2.全新话题功能;3.支持分享到微信!http://t.cn/hKkeW,1
『新浪微博-相册』http://t.cn/zQPNpRW,0
想展示一下你的style，来试试“携程无线”，此刻正风靡~ http://t.cn/zHDsgP1,0
格力全能王变频，全面开启空调双级时代，从此无惧极地严寒和盛夏炙热！扫描二维码，见证奇迹的时刻！关注@格力空调 并分享活动，还有机会获得全能王变频空调和IPAD MINI哦！还等什么？@西风长乐 @mabu2 @曹篱  http://t.cn/zTIyhdw,0
可口可乐快乐音乐公园…这个组合唱的不错…[嘻嘻][嘻嘻],1
【LG计划今年4G手机销量翻番 分析师称不靠谱】LG电子为今年的智能手机销售制定了雄心勃勃的目标，但分析师们怀疑其能否缩短与占据主导地位的竞争对手三星电子和苹果的差距。由于高端智能手机和平板电脑的出现，自2010年以来LG移动业务一直不佳，拖累了该公司的整体业绩。,0
怎么穿可以掩饰身材缺点？ 虽然还没到夏天，但是短裙已经出现在爱美的女性身上，选择短裙，气质突显，亦或甜美性感、亦或优雅端庄，选择好适合你身形的短裙，还能帮你掩藏身上的缺陷。,1
"【亚马逊中国 Z秒杀：Esprit 埃斯普利特 男式 短袖T恤 DD5632F】, 结束时间: 02:00 PM, 市场价：, ￥169.00, 秒杀价格： ￥69.00 (4.08折), 限量: 230, 现已订购 4% http://t.cn/zQhJ469",0
@邢台三星手机专卖 你好，微博互助是在帮有微博问题的同学找到能帮忙的人，不白帮，能攒积分换礼品，ipad在向你招手！【点开下图见问题，回答可在下面直接评论 】【加入专家团→http://t.cn/zT1HwtH】不愿收到此信息可在互助小喇叭帐号左侧点击屏蔽按钮。,0
【苹果去除铝锅焦垢】将苹果皮屑放入铝锅中，加水煮开，一会儿铝锅内的焦垢就会被清除。,0
在这个烂片横流的时代，哥让你们看看什么是良心作！#1699毕业季#我谢宋良监制的，谨以此片献给那人爱的人 ，随手帮@小米手机 拍了个片子，居然入选小米年度微电影了！偶尔闪耀一下哥耀眼的才华，快去我电影站看看吧  http://t.cn/zQZtgdi,1
速度与激情 为沃而来 开拓者—酷派7269：超高性价比4核21M智能双待王。3G手机专家 玩酷先锋_CPCX 玩酷福建_CPCX 中国联通 福建联通 厦门联通俱乐部 联通终端 厦门联通湖里营业厅 厦门联通厦禾营业厅 薛小军FZ 邓强的围脖 万盟电讯 万盟世贸体验馆 手机中国联盟官博 这里是厦门,0
丽人街返利网★购物拿返利★分享得积分★要省钱上丽人街网 - 丽人街返利网★是集购物导航、团购返利、商城返利、淘宝返利、拍拍返利、比价搜索、宝贝分享为一体的大型网购导航分享社区。http://t.cn/zjDvpnE  @清风靓影吧 #逛街就去丽人街#  http://t.cn/zQ2Y694  （分享自 @清风靓影吧）,0
#百度魔图#炒泗粉＋肉丸汤＋浪漫满屋＋雨天=幸福！[爱你][爱你],1
【谷歌眼镜现身eBay 竞价超过人民币56.7万元】你既不是谷歌眼镜的开发者，也不是谷歌 #ifihadglass活动中的赢家，所以你只能等待谷歌眼镜的正式发布了，对不对？也许还有其他办法哦。如果你有钱，你就可以在eBay网站上买下这件眼镜了，虽然现在这件眼镜的竞价已超过90，000美元（约人民币56.7万元）。,0
看我家猴哥多帅！臭猴子→@Hr_云境 等我们的装备准备完，各方面再完善一些五漫就找一天游场！还有我们发现我们是接近原版的完美的身高差耶！【不是我矮的原因啊！】,1
可口可乐12个不为人知的惊喜用途！,1
#疯狂的手机#@话机世界集团 让你不再为没有对手而寂寞，刷二维码参与活动即得冰镇可口可乐，更有专属版可口可乐等你拿；参与活动，三星i9200等高端手机疯狂送，http://t.cn/zHuLuQo 移动专题：http://t.cn/zH3auzm @浙江可口可乐爽动红PA @新浪浙江  我在:http://t.cn/zQvRVSl,0
【老年人和农民人口】移动互联网人口继续高速增长的潜力来自老年人和农村人口，不少退休老年人的手机普遍不好，需要等待最近两年年轻人更换下来的智能机才能较好应用微博微信，而农村人口比较适应语音通讯和图片发布，语音发布、语音通讯、流量降价将是移动互联网的重要话题，对新增用户的分析较有意义,0
三旗制衣 外贸日本原单童婴儿长袖纯棉睡衣连身衣爬服哈衣，批发价7.5元  20件起批   赶紧抢啊！             http://t.cn/zHko4hm,0
老中医顺口溜：早起一杯水，清肠又润胃。常吃一点蒜，抗癌又保健。多食一点醋，不用上药铺。多吃一点姜，益寿保健康。每天一苹果，医生远离我。一顿要吃伤，十顿要喝汤。炼出一身汗，小病不用看。练就一身功，年老筋骨通。无病一身福，长寿万事足。要活一百多，心胸要宽阔。,0
换个皮肤成这样了..是不是我手机有问题。[汗][衰]@微博iPhone客户端   我在:http://t.cn/zQw9OAy,0
【美最受员工欢迎公司：FB居首苹果第34】北京时间12月12日消息，据国外媒体报道，美国职场网站Glassdoor.com日前公布了“2013最受员工欢迎奖（2013 Employees' Choice awards）”，Facebook得分超过谷歌和苹果，成为最受欢迎的雇主。,0
玩新浪是因为不喜欢麻花疼,0
我们两家不能走离婚的路，像邓文迪和默多克，代价太大了，说明中国像小三？ 『汪洋称中美两国不能走离婚路』 http://t.cn/zQ2RAMn  (分享自@新浪视野 iPhone版),0
火气大、OUTRAGE！,-1
当你的眼睛眯着笑，当你喝可乐当你吵【视频：林俊傑 - 當你】 http://t.cn/hG23or （分享自 优酷网）,1
杯具啊又该更新装备了！30天换了2次文胸了，掌柜家这款纳米丰胸霜也太给力了吧！短短一个月就让奴家升了2个罩杯，银家不够钱钱买文胸了！最近逛淘宝看到了这款泰国纳米丰胸霜，特价只要75元，买三送一全国包邮，月销量4万多件，好评超级多分享给‘太平’妹妹们http://t.cn/zQ4LO9Z,1
求安慰！！我在360安全卫士#每日抽奖#，什么都木有抽中，希望下次我可以抽到iPhone5，或者安仔玩偶也行，额，最好还是iPhone5吧，哇卡卡~分享攒好运，大奖快快来！~ http://t.cn/zYoxhUi,0
【苹果将推进智能手机回收业务】6月21日消息，苹果正与Brightstar公司洽谈一项协议，旨在努力经营一项新的智能手机回购和回收业务。调查显示没有回收设备主要原因：有44%的消费者不知道手机将会怎样被处理；有20%的消费者不清楚怎样清除设备里的所有数据；有23%的消费者则害怕个人信息将受到危害。,0
早安@联通华盛王雷 @联通华盛甘肃分公司  我在这里:http://t.cn/zHeRBPY,0
商女不知亡国恨，一天到晚玩iPhone；举头望明月，低头玩iPhone；在天愿做比翼鸟，回家路上玩iPhone；劝君更尽一怀酒，喝完继续玩iPhone；相看两不厌，唯有玩iPhone；路遥知马力，我在玩iPhone...人世间最远的距离不是生与死，而是我在你面前你TMD却在玩iPhone！「佚名」,0
我在百度视频手机版里看了“小时代特辑之友谊万岁国语”，挺好看的，大家都来看看吧！一起关注@百度视频 并下载手机版：  http://t.cn/zHWh6HD,1
今年春节，那天我喝了好多五粮液，说了好多胡话，哈哈。@张唯玉- 还记得我说了些什么吗。,1
"明星产品【伊芳妮香体膏】身体绸缎香体膏 丝滑质地 带有淡淡香气及闪亮光芒 可以涂在身体任何部位 低调bling的性感 用内附Bathina的绒扑均匀涂抹 轻松抚平肌肤上粗糙毛孔 营造出肌肤完美的一面 让肌肤柔嫩细致 毫无瑕疵 有着“隐形丝袜""的美称>>> http://t.cn/zQPMqSK",0
让您尽显高雅的姿态让你爱不释手 蕾丝和雪纺酝酿出了一件完美的蕾丝衫雪纺衫~~ http://t.cn/zHs3gWS,1
看看人家美美的银行存款、我什么时候能攒够 我在:http://t.cn/zQ2ZcmO,0
公交车上的cmcc wifi终于能用随意行客户端登录了 也没有e路wifi测试页了 是否意味着移动公交wifi上线了？ 也正式计费了？   北京移动10086热线,0
【莫拉蒂发短信求购纳因戈兰 锋线新星或成为筹码】网易体育7月4日报道： 过去一周，圣保罗的22岁球员威灵顿成为国际米兰补充中场的新目标，此前布兰卡一直追求的纳因戈兰似乎和国米渐行渐远。但天空体育透露，卡利亚里中场依然是马扎里的头号目标，...http://t.cn/zQhRtlX,0
我爹在微信朋友圈发了一堆他拍的照片，然后跟我说，赶紧去朋友圈里夸我！[黑线],0
我刚在亚马逊Z.cn购买了 '《The Memoirs of Sherlock Holmes (福尔摩斯回忆录) (免费公版书)》 [Kindle版]' ~ Arthur Conan Doyle。 http://t.cn/zQ2LYIt  （分享自 @亚马逊）,0
【盛大文学宣布融资1.1亿美元 平台将向行业开放】 http://t.cn/zQAPG6K 分享自@百度新闻，下载查看：http://t.cn/zTHzzVx,0
@1号店 新浪微博应用带来全新体验！现在安装@1号店 新浪微博应用，即时将1号店订单最新状态信息推送给你，无论PC端、手机端、iPad端，让你第一时间轻松掌握订单状态！http://t.cn/zlBj367 @大叔控_博远@喂-我好冷-抱抱我@可可可wiki,0
好想看天台爱情......@网易优惠券 @HiMovie官方微博 http://t.cn/zH3QRga #暑期电影观影攻略#,0
哦吼吼#不正常人类变身中心##百度魔图#@果儿喵喵,0
前几年1、要打开孩子的耳朵，先倾听孩子说话的声音。2、对孩子的要求应符合实际。3、不要在房间的另一端或背对孩子发号施令。4、命令要简单、亲切。5、如果孩子对大人说的要求没有反应，可通过移动她的身体引起注意。6、当孩子肯听你话时要表扬，表示更多的关心和注意。,0
年轻人对人生充满迷惑，去找唐僧点化。唐僧不发一言，递予他一张小小迷宫图。数日后年轻人再次拜访：“禅师，我明白了。这幅迷宫我潜心研究数日，却始终找不到出口。人生大抵也便如此吧，四处碰壁，路非皆有尽头…”唐僧听罢，无奈地摇了摇头：“傻逼，我是让你回去扫描我微信的二维码”#幽默##搞笑#,1
【在这个性别混淆的年代，请擦亮你的双眼】左边是泰国最帅的女人--Zee，右边是泰国最美的男人--Poy。,1
为甚么天天有个叫新浪新闻的东西天天跟劳资发带有一条链接的私信啊!烦的一比诶，昼夜不停,-1
再来一杯[偷乐]其实…就是一杯可乐[不好意思],1
【你的恋爱路上有多少烦恼】你和你的情人一起在公园里面骑脚踏车，你觉得哪一个画面是最美的？【A】情人载你，你站在后面；【B】情人载你，你坐在前座；【C】你载情人，情人或坐或站在后面； 【D】两人一起骑协力车； 【E】情人牵车，你陪在旁边散步。（解析如图）。,0
#感恩有我 悦享亲情#父爱是一部书，我轻轻的读，默默的感动。感恩父爱，悦享亲情，建行悦生活六月开启父爱旅程，为父亲送上最贴心的祝福和礼物！[酷] @开怀Y笑  http://t.cn/zTYjKLe,1
#飞Young梦想团#我刚刚报名参加了“天翼飞Young梦想团”，青春有梦，翼起追梦，快来报名参团或帮我投票吧！索尼微单、iPad mini、Swatch石英腕表等大礼等你来拿！活动网址：http://t.cn/zH3iBHD,0
【小米3工程样机高清正面照曝光】今天@安卓论坛 在腾讯微博上爆出了小米3工程机正面照。  小米3采用5.5寸1080P全高清屏幕、骁龙800处理器、3GB RAM、16GB+32GB ROM、500W前置+1300W后置摄像头、3600MAhttp://t.cn/zQAQ5qU,0
沭河湿地公园水面环境需治理！2|＋今日莒县 - 莒县论坛 莒州论坛 莒州网主办 莒县人网 我们共同的心灵家园 - Powered by phpwind http://t.cn/zQL8bqx,0
本人现卖正品美白针〜有意者联系〜全国包邮〜一盒十针〜美白，紧肤，排毒，细毛孔〜有意者加微信：guanguan_47。非诚勿扰,0
@mark 《12岁幼女称被三老师强奸》 (来自 @手机搜狐) http://t.cn/zQAuSqv,0
【毕业照自己看看就好了，别放一起对比，太伤人】在同一时间同一地点，山东大学威海校区翻译学院和机电学院拍摄了毕业照……PS：又快到填报高考志愿的时候了吧，咳咳…… （人人网友）,0
。。。从腾讯微博感受到了世界的恶意。。。为什么会有“去年今日”这种东西。。,-1
我刚在新浪最火爆的游戏 #德州扑克#中免费领取了500筹码！关注德州扑克官方微博每天都会有免费筹码赠送哦！开始游戏http://t.cn/zT4jaa6,0
请问有哪位同学是7号去白云机场的呢？ 我们一起拼车吧   短号650583 ！【微信】,0
